coord,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9
125.22,0.00169103,0.002969356,0.001017964,0.002205019,0.001240286,0.0021285,0.002599698,0.004276043,0.006142985
124.72,0.000699002,0.00187128,0.000804221,0.001832533,0.000857378,0.001866613,0.002476492,0.004015247,0.005736074
124.22,0.000968437,0.002401246,0.001525817,0.002463496,0.001867314,0.002645655,0.003186279,0.004610324,0.006346819
123.72,0.001207136,0.002961027,0.002039285,0.003200092,0.002790166,0.003482678,0.003773195,0.005248378,0.007102799
123.22,0.00151931,0.003146915,0.002342349,0.003637461,0.003061311,0.003667128,0.003671809,0.005308813,0.007442078
122.72,0.001516784,0.003150649,0.002338361,0.003656296,0.003020499,0.003678309,0.003679532,0.005310199,0.00755685
122.22,0.00162304,0.003358967,0.002475558,0.003670145,0.003084971,0.003656871,0.003561523,0.005190681,0.00727957
121.72,0.001620271,0.00336053,0.002503436,0.003662783,0.003109234,0.003632027,0.00348087,0.005128235,0.007227516
121.22,0.001501954,0.003352318,0.00262841,0.00396721,0.003678652,0.004278465,0.004033996,0.005702489,0.007682797
120.72,0.001727885,0.003801565,0.003128198,0.004343498,0.004078684,0.004654037,0.004291782,0.005911206,0.007820952
120.22,0.001954041,0.003983356,0.003443136,0.004754241,0.004613703,0.005281177,0.004627128,0.006277031,0.007953694
119.72,0.001670723,0.003601181,0.003210963,0.004602064,0.004473303,0.005231242,0.00469047,0.006348969,0.007914962
119.22,0.001680543,0.003458148,0.003229474,0.004699143,0.004603403,0.005421719,0.004784071,0.006383087,0.007907996
118.72,0.001373249,0.003404566,0.003070639,0.004872792,0.004761888,0.005622691,0.004983216,0.006561751,0.008129592
118.22,0.001348448,0.003344764,0.003045908,0.005166688,0.005017136,0.005964657,0.005302924,0.006933652,0.008608036
117.72,0.001195116,0.003079283,0.002794521,0.005260923,0.005161497,0.006265439,0.005602625,0.007303504,0.00881191
117.22,0.001165809,0.003096406,0.002869476,0.005525186,0.005538205,0.006656339,0.0059588,0.007584954,0.009076677
116.72,0.001045594,0.002978145,0.002775877,0.005461531,0.005561946,0.006762704,0.005968089,0.007657381,0.009039902
116.22,0.001142227,0.00339119,0.003536286,0.006449469,0.006592036,0.007812923,0.006980969,0.008594347,0.010089881
115.72,0.001212726,0.003396166,0.003572298,0.006483709,0.006660417,0.007877843,0.007021894,0.008612275,0.010082513
115.22,0.001313666,0.003454806,0.003666895,0.006503698,0.006694657,0.007899381,0.007022364,0.008555109,0.010353604
114.72,0.001347416,0.003543322,0.003728259,0.006684821,0.006830877,0.008161145,0.007246574,0.008860983,0.010814697
114.22,0.001061938,0.00303522,0.003082832,0.006089029,0.006484559,0.0079646,0.007165486,0.008644694,0.010329018
113.72,0.001045269,0.003051422,0.003065384,0.006035185,0.006484,0.008058577,0.007234025,0.008740971,0.0104138
113.22,0.000887989,0.002942795,0.002934025,0.005912424,0.006358087,0.007940853,0.007172859,0.00869705,0.010380152
112.72,0.00099998,0.003145866,0.003030033,0.006127629,0.006494246,0.008079505,0.007380313,0.008933379,0.010641381
112.22,0.000860647,0.00279411,0.002611191,0.005575693,0.006025116,0.007754194,0.007187292,0.008750432,0.010394581
111.72,0.000849706,0.002767002,0.002633117,0.00559488,0.006055842,0.00778195,0.007232032,0.008774906,0.010411599
111.22,0.000627807,0.002556543,0.002271387,0.005405845,0.005818185,0.007615132,0.007069457,0.008698481,0.010366936
110.72,0.000409652,0.00245968,0.002137064,0.005099129,0.00546396,0.007336155,0.006912118,0.008537978,0.010274627
110.22,0.000351653,0.002291816,0.00191457,0.00495434,0.005299205,0.007184983,0.006814551,0.008580644,0.010306465
109.72,0.000266525,0.002172677,0.001779946,0.004709795,0.005039332,0.007129383,0.006638161,0.008612338,0.010555666
109.22,0.000396214,0.002167104,0.00178469,0.004699069,0.004995682,0.007123363,0.006636991,0.008659251,0.010603554
108.72,0.000439985,0.002154567,0.001842638,0.004631874,0.004970221,0.007136131,0.006701634,0.009110767,0.01152677
108.22,0.00042724,0.002093389,0.001727347,0.004399143,0.004728955,0.006882513,0.006654356,0.009538133,0.012545582
107.72,0.000310216,0.001830786,0.001406543,0.003942569,0.004145454,0.006275978,0.006119803,0.009568894,0.013279927
107.22,0.000400434,0.001836158,0.001446758,0.003942926,0.004136191,0.006269857,0.006106201,0.009581489,0.013294681
106.72,0.000485102,0.002051108,0.001613696,0.004075808,0.004243418,0.006288525,0.0062993,0.009802309,0.013849727
106.22,0.000532342,0.002009158,0.001627985,0.004036959,0.004226686,0.006278726,0.006281546,0.009767113,0.013790044
105.72,0.000574031,0.002054063,0.001655702,0.004044648,0.004067995,0.006062329,0.006108882,0.009758481,0.014284961
105.22,0.000553295,0.002037766,0.001630265,0.004004565,0.003988323,0.005999245,0.006046035,0.009745853,0.014382074
104.72,0.000604277,0.002014678,0.001629533,0.003968438,0.003969861,0.005973425,0.006007709,0.009681291,0.014342175
104.22,0.000457836,0.001806259,0.00119623,0.003445804,0.00338643,0.005224965,0.0051881,0.009090894,0.014387956
103.72,0.000231673,0.001619486,0.001012963,0.003193277,0.003133205,0.004867896,0.004871853,0.008803908,0.014402058
103.22,0.00021251,0.001623831,0.001006203,0.003203638,0.003159516,0.004863573,0.004867477,0.008802335,0.014396667
102.72,0.000198106,0.001527945,0.000895406,0.0029292,0.002779921,0.00448812,0.004411173,0.008255092,0.01392983
102.22,0.000160285,0.001288543,0.00063695,0.002518801,0.002287612,0.00388937,0.003714245,0.007478969,0.013378714
101.72,0.000160556,0.001253257,0.000556483,0.002277236,0.002047765,0.003590462,0.003355226,0.006976541,0.013337297
101.22,0.000169896,0.000940395,0.000125907,0.0017427,0.001502219,0.002837287,0.002657316,0.005978334,0.012554415
100.72,5.10949E-05,0.000834599,6.72838E-05,0.001478132,0.001313554,0.00252194,0.002346009,0.005538701,0.011978946
100.22,0.000128947,0.000919934,9.71435E-05,0.001468073,0.001301971,0.002338553,0.00231109,0.005204683,0.011628772
99.72,3.06406E-05,0.00086434,0.000217696,0.001303539,0.001202787,0.002127988,0.001956457,0.004714442,0.011082045
99.22,0.000112051,0.000917331,0.000225149,0.00142438,0.001327915,0.002202592,0.00201772,0.004680391,0.011112439
98.72,0.000216515,0.000991549,0.00041619,0.001539791,0.001406006,0.002111357,0.00187402,0.00426966,0.010242887
98.22,0.000422304,0.001177275,0.00046474,0.001469628,0.001449329,0.001917028,0.001669436,0.003670616,0.009169728
97.72,0.00035557,0.001113827,0.000323944,0.001311936,0.00130227,0.001577235,0.001366786,0.003068322,0.008035404
97.22,0.000323493,0.000987786,0.000126077,0.001044643,0.001112571,0.001218394,0.000892687,0.002371286,0.006868644
96.72,0.000399038,0.001053475,0.000367109,0.001238073,0.00124541,0.001302416,0.0009725,0.0021292,0.006269543
96.22,0.000463023,0.001222234,0.000563875,0.001414241,0.001477361,0.001462834,0.001209392,0.002197794,0.006335431
95.72,0.000438983,0.001203685,0.000679429,0.001521677,0.001525668,0.001421948,0.001217437,0.001791743,0.005381545
95.22,0.000126557,0.000840529,0.000483007,0.001113132,0.00119422,0.001011058,0.000795643,0.001179711,0.004208854
94.72,0.000117294,0.000825977,0.000499949,0.001107923,0.001187303,0.000987867,0.000786433,0.001014329,0.003439174
94.22,0.000114305,0.000752982,0.000505653,0.001089549,0.00113988,0.000931176,0.000768608,0.000876572,0.002743238
93.72,6.87094E-05,0.000547988,0.000427766,0.000868163,0.000958068,0.000741333,0.000674689,0.0006501,0.002526908
93.22,0.000150245,0.00053482,0.000493928,0.000821553,0.0009411,0.000793329,0.000668007,0.000650206,0.002093805
92.72,0.000116824,0.000607136,0.000496238,0.000943963,0.001158579,0.001038695,0.000855482,0.00096414,0.002340301
92.22,9.98683E-05,0.000627365,0.000441276,0.000941965,0.001160159,0.001039263,0.000882102,0.000968048,0.002155212
91.72,0.000134889,0.000629839,0.000476362,0.00097392,0.00116155,0.00109262,0.000900128,0.000930637,0.001841028
91.22,0.000125935,0.000612961,0.000528165,0.000993692,0.001163908,0.001128697,0.000898352,0.000847859,0.001442665
90.72,0.000190433,0.000438862,0.000150955,0.000633863,0.000795536,0.000715144,0.000591785,0.000677504,0.001382229
90.22,9.32755E-05,0.000595331,0.000224341,0.000690499,0.000904,0.00077635,0.000745865,0.000722109,0.001320351
89.72,0.000147489,0.000548148,0.000145993,0.000530307,0.000756236,0.000540043,0.000621404,0.000675272,0.001238229
89.22,0.000236839,0.000290865,0.000132548,0.000229082,0.000416902,0.000186249,0.000283849,0.000394466,0.000869501
88.72,0.000133711,0.000694653,0.000345391,0.000666125,0.000842164,0.000720239,0.000926924,0.000911647,0.001420902
88.22,0.000135314,0.000315018,0.00017734,0.000490749,0.000408444,0.000344897,0.000578421,0.000565292,0.000875345
87.72,0.000154098,0.000363284,0.000248687,0.000600327,0.000468444,0.000456729,0.000648564,0.000567854,0.000819763
87.22,0.000168622,0.000189857,0.000228245,0.000124287,0.000169818,0.000174598,0.000100579,0.000140703,0.000195253
86.72,0.000263069,0.000286368,0.000279381,0.000105009,0.000273018,0.000268209,0.000162527,0.000225677,0.00026585
86.22,0,0,0,0,0,0,0,0,0
125.22,0.001687623,0.00228353,0.00070659,0.001904101,0.001706503,0.002291181,0.002094848,0.004344463,0.00657706
124.72,0.001045976,0.001273889,0.00057796,0.001481646,0.001526033,0.00181627,0.002061058,0.004017392,0.006135058
124.22,0.001323985,0.001834864,0.001330446,0.002304867,0.002338333,0.002666978,0.002712555,0.004693786,0.006697927
123.72,0.001425855,0.002518356,0.001737926,0.003141506,0.00309938,0.003533064,0.003286828,0.005418774,0.00751472
123.22,0.001691165,0.002690296,0.002071967,0.003669767,0.003217755,0.003639194,0.003276787,0.005442964,0.007886531
122.72,0.001690532,0.002708604,0.00207007,0.003691575,0.003151606,0.003649602,0.003252204,0.005454772,0.007940874
122.22,0.001860463,0.002846875,0.002165363,0.003781068,0.003150866,0.003677907,0.003138329,0.005296614,0.007705923
121.72,0.001848892,0.002837123,0.002187461,0.003805814,0.003134501,0.003676418,0.003068753,0.00523324,0.007655917
121.22,0.001701835,0.002820547,0.002422556,0.004129881,0.003649145,0.004250444,0.003755102,0.005862035,0.008099607
120.72,0.001846649,0.00326832,0.002863659,0.004510615,0.0039542,0.004614368,0.004063249,0.006077473,0.008239216
120.22,0.002089432,0.003502978,0.003105877,0.004966559,0.004425836,0.005131916,0.004448553,0.0063901,0.008340044
119.72,0.001837092,0.003217358,0.002919067,0.004828298,0.004340884,0.005019145,0.004441742,0.006424236,0.008309225
119.22,0.001931794,0.003105527,0.003025242,0.004931529,0.004467448,0.00517809,0.004555997,0.006490376,0.008287264
118.72,0.001517766,0.003059945,0.002869921,0.005185176,0.004697377,0.005402986,0.004747418,0.006667335,0.00850595
118.22,0.001566614,0.00312488,0.00282836,0.005426881,0.004941524,0.005692144,0.005042813,0.00705056,0.008915783
117.72,0.00140093,0.002891582,0.002600555,0.005388812,0.005122608,0.006107753,0.005469319,0.007358414,0.009009336
117.22,0.001410454,0.002914411,0.002657927,0.005690957,0.005391792,0.006589154,0.005736308,0.00771356,0.009268947
116.72,0.001360923,0.002778346,0.002555015,0.005646889,0.00537873,0.006652314,0.005713945,0.007804696,0.00923968
116.22,0.001519925,0.003186165,0.003196552,0.006728942,0.006236025,0.007755965,0.006762567,0.008803478,0.010210612
115.72,0.001581122,0.003233163,0.003279404,0.006800244,0.006285865,0.007810108,0.006826645,0.008833564,0.010198874
115.22,0.001705682,0.003267677,0.003369947,0.006856274,0.006312766,0.007834298,0.006843047,0.008793407,0.010062895
114.72,0.001741824,0.003312385,0.003472489,0.007020691,0.006419373,0.008082601,0.007146808,0.009126757,0.01053428
114.22,0.001436311,0.002863883,0.002879035,0.006368977,0.006164642,0.007845866,0.006979338,0.008990413,0.010054725
113.72,0.001420808,0.00285705,0.002856005,0.006351166,0.00617805,0.00796269,0.00705191,0.00909923,0.010075005
113.22,0.00124572,0.002753713,0.002693626,0.006184238,0.006060461,0.007872436,0.00698148,0.009034907,0.010040037
112.72,0.001346414,0.002942713,0.002902192,0.006411147,0.006173779,0.007970415,0.007174629,0.009219927,0.010268159
112.22,0.001143747,0.002601726,0.00249962,0.005788418,0.005694349,0.007646905,0.006988597,0.009152243,0.010084878
111.72,0.001150837,0.002617855,0.002536017,0.005830149,0.005716888,0.007678359,0.007034225,0.009175664,0.010085656
111.22,0.000950177,0.002418329,0.002199253,0.005575745,0.005515582,0.007514473,0.006871543,0.009101278,0.010059649
110.72,0.000730376,0.002325327,0.002079599,0.00526967,0.005228626,0.00720144,0.006750128,0.008929725,0.009961325
110.22,0.000557689,0.002288858,0.001872515,0.005065679,0.005070003,0.007035063,0.006625273,0.008956254,0.01001037
109.72,0.000493932,0.002188969,0.001741873,0.004718627,0.004907313,0.006891976,0.006371965,0.008961011,0.010232541
109.22,0.000637206,0.002198682,0.001741446,0.004684371,0.004933732,0.006888017,0.006392159,0.009006461,0.010270008
108.72,0.000648846,0.002242814,0.001760503,0.004752961,0.004865809,0.006900883,0.006444967,0.009499956,0.011274946
108.22,0.000675694,0.002173098,0.001837093,0.004500598,0.004598903,0.006668856,0.006467814,0.009821287,0.012276484
107.72,0.00060197,0.00188668,0.001487849,0.003896112,0.004051584,0.006137067,0.005983006,0.009868438,0.012921747
107.22,0.000709755,0.001893856,0.001514548,0.003881832,0.004040946,0.006120277,0.005972724,0.009892742,0.012929335
106.72,0.000771875,0.00211501,0.001674552,0.003951406,0.004200999,0.006123866,0.006142544,0.010108274,0.0135457
106.22,0.000818952,0.002095095,0.001679417,0.003921617,0.00418744,0.00611577,0.006110419,0.010087226,0.013450553
105.72,0.000837837,0.002096597,0.00168686,0.003876257,0.00407588,0.005868971,0.006019887,0.010091091,0.014010589
105.22,0.000897228,0.002099721,0.00169036,0.003815125,0.004016793,0.00580883,0.005991996,0.010104901,0.014115066
104.72,0.000940723,0.002075821,0.00168826,0.003793503,0.004012816,0.005759582,0.005973636,0.010055945,0.014101902
104.22,0.000807924,0.001842439,0.001319724,0.003205058,0.003482913,0.005027706,0.005290839,0.009426752,0.01418372
103.72,0.000587264,0.001639114,0.001063358,0.002918679,0.003247633,0.004650984,0.004932773,0.009127129,0.014242219
103.22,0.000559895,0.001639643,0.001062225,0.002915264,0.003233873,0.004647292,0.004925272,0.00912363,0.014237402
102.72,0.0005508,0.001476097,0.000925975,0.002699321,0.002846455,0.004151127,0.004462016,0.008512773,0.013714542
102.22,0.000496389,0.001267305,0.000699306,0.002258342,0.002403941,0.003558017,0.003826002,0.007730111,0.013185317
101.72,0.000484617,0.001153712,0.00073168,0.00196164,0.002275293,0.003346388,0.003558055,0.007262927,0.01311475
101.22,0.000363945,0.000792914,0.000290456,0.001347751,0.001703818,0.002584376,0.00271456,0.006269398,0.012325041
100.72,0.000348248,0.000714467,0.000147099,0.00108878,0.001414984,0.002130692,0.002432123,0.005847679,0.011751635
100.22,0.000328921,0.000727762,0.000210155,0.0010545,0.001347943,0.002011818,0.002303534,0.005401592,0.011514632
99.72,0.000379811,0.000674584,0.000158943,0.000864936,0.001255494,0.001744913,0.002111067,0.004928065,0.010990356
99.22,0.000297342,0.000773203,0.000207568,0.000930184,0.001332941,0.00178202,0.002233531,0.004914768,0.011023075
98.72,0.00030044,0.000844658,0.000355802,0.001041715,0.001503779,0.001723446,0.002117644,0.004434364,0.010168578
98.22,0.000412777,0.000988144,0.000484741,0.000955548,0.00148536,0.001638916,0.001930353,0.003787604,0.009121645
97.72,0.000332421,0.000836254,0.000381413,0.00077204,0.001295232,0.001300813,0.001622855,0.003105501,0.008061912
97.22,0.000355859,0.000603617,0.000219797,0.000470335,0.001045554,0.000860293,0.001147418,0.002357244,0.006854801
96.72,0.000386595,0.000737712,0.000472984,0.000645202,0.001205282,0.00099718,0.001076297,0.002159696,0.006303614
96.22,0.000457069,0.000873463,0.000680596,0.000844381,0.001434127,0.001244452,0.001224324,0.002280168,0.006405877
95.72,0.000405756,0.000905982,0.000825578,0.001024656,0.001484409,0.00129191,0.00106399,0.001937975,0.005550462
95.22,0.000179609,0.000584071,0.000571065,0.000710018,0.001099065,0.000873104,0.000603813,0.001334308,0.004358949
94.72,0.000194056,0.000588986,0.000581609,0.000720179,0.001084859,0.000878254,0.00053333,0.001169447,0.003605902
94.22,9.64539E-05,0.000538041,0.000603978,0.000722918,0.001077004,0.00087442,0.000503355,0.00102028,0.003009448
93.72,9.16721E-05,0.000337223,0.000516793,0.000661634,0.000838334,0.000726846,0.000431106,0.000826672,0.002746868
93.22,4.17481E-05,0.00031612,0.000558299,0.000659965,0.000844188,0.00078747,0.000443409,0.000809043,0.002356805
92.72,2.43723E-05,0.000367252,0.000546193,0.000782699,0.001061293,0.000947063,0.000675194,0.001094351,0.002574746
92.22,7.6196E-05,0.000401303,0.000501899,0.00077677,0.00107559,0.000946928,0.000708441,0.001143482,0.002363445
91.72,9.62054E-05,0.000422914,0.000565752,0.000818163,0.001085617,0.000948566,0.000731326,0.00111518,0.002123233
91.22,0.000174453,0.000429767,0.000642213,0.000837926,0.001078115,0.00099058,0.000762583,0.001054473,0.001783448
90.72,0.000208535,0.000227197,0.000189766,0.000459746,0.000760109,0.000552907,0.000345607,0.00082515,0.00169105
90.22,0.000106821,0.000420044,0.000235574,0.000458109,0.000774675,0.000621153,0.000442006,0.000901886,0.001589572
89.72,0.000139182,0.000400998,0.000144032,0.000356006,0.000658655,0.000394225,0.000345,0.000834831,0.0014943
89.22,0.000162856,0.000240478,0.000194557,7.49762E-05,0.000306175,8.97699E-05,5.91153E-05,0.000435693,0.001004033
88.72,0.000182105,0.000559599,0.000323273,0.000581267,0.00075324,0.000666281,0.000633556,0.001043396,0.001509838
88.22,0.000102937,0.000255792,0.00019961,0.000327022,0.00043382,0.000419083,0.0003048,0.000650668,0.000931061
87.72,0.000125716,0.000271083,0.000344546,0.000424601,0.000538111,0.000542319,0.000431658,0.000684929,0.000872212
87.22,0.000156113,0.000211452,0.000276358,9.75567E-05,0.000181457,0.000168689,0.000184119,0.000120147,0.000168926
86.72,0.000232794,0.000276471,0.000369092,0.000157237,0.000290614,0.000265469,0.000273961,0.000190855,0.000170216
86.22,0,0,0,0,0,0,0,0,0
